sms_id,SMS_texte,SMS_profondeur_arbre_max,SMS_profondeur_arbre_moy,SMS_distance_dependance_max,SMS_distance_dependance_moy,SMS_distance_dependance_var,SMS_nb_dependances_moy_phrase,SMS_nb_dependances_var_phrase,SMS_nb_phrases,SMS_nb_tokens,Transcodage_1_texte,Transcodage_1_profondeur_arbre_max,Transcodage_1_profondeur_arbre_moy,Transcodage_1_distance_dependance_max,Transcodage_1_distance_dependance_moy,Transcodage_1_distance_dependance_var,Transcodage_1_nb_dependances_moy_phrase,Transcodage_1_nb_dependances_var_phrase,Transcodage_1_nb_phrases,Transcodage_1_nb_tokens,Transcodage_2_texte,Transcodage_2_profondeur_arbre_max,Transcodage_2_profondeur_arbre_moy,Transcodage_2_distance_dependance_max,Transcodage_2_distance_dependance_moy,Transcodage_2_distance_dependance_var,Transcodage_2_nb_dependances_moy_phrase,Transcodage_2_nb_dependances_var_phrase,Transcodage_2_nb_phrases,Transcodage_2_nb_tokens,divergence_score
611,Nn ça va j'ai à nouveau internet ;) et sinon jcherche un peu à cause de l'android mais ça va c'est - pire que ce que jpensais et puis jprofité pr 1 fois que jne paie pas lol,7.0,7.0,19.0,3.75,17.505681818181817,44.0,0.0,1.0,45.0,Non ça va j'ai à nouveau internet ;) et sinon je cherche un peu à cause de l'Androïd mais ça va c'est moins pire que ce que je pensais et puis j'ai profité pour une fois que je ne paie pas lol,7.0,7.0,20.0,3.88,15.305600000000002,50.0,0.0,1.0,51.0,Non ça va j'ai à nouveau internet ;) et sinon je cherche un peu à cause de l'Androïd mais ça va c'est moins pire que ce que je pensais et puis je profitais pour une fois que je ne paie pas lol,7.0,7.0,14.0,3.6875,10.548177083333334,48.0,0.0,1.0,49.0,6.1925
612,Coucou ça va ? Tu trouves pas que quelqu'un ressemble à <SUR_11_393539> à la maison ? Mdr bisous bonne nuit <3,5.0,3.6666666666666665,14.0,2.608695652173913,8.41209829867675,7.666666666666667,27.555555555555557,3.0,26.0,Coucou ça va ? Tu trouves pas que quelqu'un ressemble à <SUR_11> à la maison ? Mort de rire bisous bonne nuit <3,5.0,3.6666666666666665,14.0,2.72,8.2016,8.333333333333334,24.88888888888889,3.0,28.0,Coucou ça va ? Tu trouves pas que quelqu'un ressemble à <SUR_11_393539> à la maison ? Mort de rire bisous bonne nuit <3,5.0,3.6666666666666665,14.0,2.72,8.2016,8.333333333333334,24.88888888888889,3.0,28.0,0.11130434782608711
613,Beurk Beurk Beurk allez dors tit' sœur bsx,4.0,4.0,4.0,2.5,1.25,8.0,0.0,1.0,9.0,Beurk Beurk Beurk allez dors petite sœur bisous,4.0,4.0,4.0,1.8571428571428572,1.2653061224489797,7.0,0.0,1.0,8.0,Beurk Beurk Beurk allez dors petite sœur bisous,4.0,4.0,4.0,1.8571428571428572,1.2653061224489797,7.0,0.0,1.0,8.0,0.6428571428571428
614,Je te rejoins chez toi ?,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Je te rejoins chez toi ?,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Je te rejoins chez toi ?,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,0.0
615,Ok,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,OK,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,O.K.,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,7.0
616,"Ok nou atten pas on a un tram dans 3 min donc minimum 40 min >_<
desolé ^^'''",7.0,7.0,13.0,2.6956521739130435,7.9508506616257115,23.0,0.0,1.0,24.0,"OK nous on attend pas on a un tram dans 3 minutes donc minimum 40 minutes >_<
Désolé ^^'''",6.0,6.0,13.0,2.7083333333333335,7.706597222222221,24.0,0.0,1.0,25.0,"O.K. nous attends pas on a un tram dans 3 minutes donc minimum 40 minutes >_<
Désolé ^^'''",6.0,4.5,13.0,2.68,7.417600000000001,12.5,90.25,2.0,27.0,2.0283333333333333
617,On est a boutonnet desolé... Patine un peu et on arrivera vite ^^'',5.0,4.5,6.0,1.9411764705882353,2.055363321799308,8.5,2.25,2.0,19.0,On est à Boutonnet désolé... Patine un peu et on arrivera vite ^^'',5.0,4.0,5.0,1.7647058823529411,1.1211072664359862,8.5,2.25,2.0,19.0,On est a Boutonnet désolé... Patine un peu et on arrivera vite ^^'',5.0,4.0,5.0,1.7647058823529411,1.1211072664359862,8.5,2.25,2.0,19.0,1.1764705882352942
618,"Je sais je sais... Albert 1er
courage on arrive ^^",4.0,4.0,4.0,1.6666666666666667,0.8888888888888888,6.0,0.0,2.0,14.0,"Je sais je sais... Albert 1er
courage on arrive ^^",4.0,4.0,4.0,1.6666666666666667,0.8888888888888888,6.0,0.0,2.0,14.0,"Je sais je sais... Albert 1er
courage on arrive ^^",4.0,4.0,4.0,1.6666666666666667,0.8888888888888888,6.0,0.0,2.0,14.0,0.0
619,Jsui devant porte,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Je suis devant  la porte,3.0,3.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Je suis devant porte,3.0,3.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,2.416666666666667
620,J'espère qu'on va se voir vite malheur! Ca fait une éternité. <3,4.0,3.0,9.0,2.1875,3.90234375,5.333333333333333,17.555555555555557,3.0,19.0,J'espère qu'on va se voir vite malheur ! Ca fait une éternité. <3,4.0,3.0,9.0,2.1875,3.90234375,5.333333333333333,17.555555555555557,3.0,19.0,J'espère qu'on va se voir vite malheur ! Ça fait une éternité. <3,4.0,3.0,9.0,2.1875,3.90234375,5.333333333333333,17.555555555555557,3.0,19.0,0.0
621,Cc c Sophie joyeux annif  a toi gros bisou,6.0,6.0,4.0,1.75,0.9375,8.0,0.0,1.0,9.0,Coucou c'est Sophie joyeux anniversaire à toi gros bisou,4.0,4.0,4.0,2.1,1.2900000000000003,10.0,0.0,1.0,11.0,Coucou c'est Sophie joyeux anniversaire à toi gros bisou,4.0,4.0,4.0,2.1,1.2900000000000003,10.0,0.0,1.0,11.0,2.35
622,"Je sais pas trop, je tappelle!",3.0,3.0,6.0,2.5714285714285716,3.673469387755102,7.0,0.0,1.0,8.0,"Je sais pas trop, je t'appelle !",3.0,3.0,8.0,3.2222222222222223,6.1728395061728385,9.0,0.0,1.0,10.0,"Je sais pas trop, je t'appelle !",3.0,3.0,8.0,3.2222222222222223,6.1728395061728385,9.0,0.0,1.0,10.0,2.6507936507936507
623,Of course mec! Jespère que Pierre sera rentrée. On t'attend. Bisous.,3.0,2.5,5.0,2.076923076923077,1.6094674556213016,3.25,2.1875,4.0,17.0,Of course mec ! J'espère que Pierre sera rentrée. On t'attend. Bisous.,3.0,2.5,5.0,2.0,1.4666666666666666,3.75,4.6875,4.0,19.0,Of course mec ! J'espère que Pierre sera rentrée. On t'attend. Bisous.,3.0,2.5,5.0,2.0,1.4666666666666666,3.75,4.6875,4.0,19.0,0.0769230769230771
624,"Hey bibiche, je ne sais plus a quelle heure tu finis a midi mais si tas le temps et lenvie on peut grailler entre ailliers! Bisous Pierre.",7.0,4.5,22.0,3.8214285714285716,30.503826530612248,14.0,144.0,2.0,30.0,"Hey bibiche, je ne sais plus à quelle heure tu finis à midi mais si tu as le temps et l'envie on peut grailler entre ailliers ! Bisous Pierre.",7.0,4.5,25.0,3.225806451612903,23.400624349635795,15.5,182.25,2.0,33.0,"Hey Bibiche, je ne sais plus à quelle heure tu finis à midi mais si tu as le temps et l'envie on peut grailler entre ailiers ! Bisous Pierre.",9.0,5.5,25.0,2.870967741935484,18.112382934443286,15.5,182.25,2.0,33.0,5.950460829493087
625,Hey ma big mac jpense aller a odyss staprem si ca te dit!!,5.0,5.0,10.0,2.5,5.821428571428571,14.0,0.0,1.0,15.0,Hey ma big mac je pense aller à Odysseum cet après-midi si ça te dit !!,5.0,5.0,13.0,2.8333333333333335,8.36111111111111,18.0,0.0,1.0,19.0,Hey ma Big Mac je pense aller à Odysseum cet après-midi si ça te dit !!,5.0,5.0,13.0,2.888888888888889,8.320987654320987,18.0,0.0,1.0,19.0,3.388888888888889
626,Ia plus de batterie désolée jte rappel dans 10 mins!,4.0,4.0,10.0,3.0,7.6,10.0,0.0,1.0,11.0,Là plus de batterie désolée je te rappelle dans 10 minutes !,3.0,3.0,7.0,2.909090909090909,4.082644628099174,11.0,0.0,1.0,12.0,Elle a plus de batterie désolée je te rappelle dans 10 minutes !,5.0,5.0,11.0,2.75,7.1875,12.0,0.0,1.0,13.0,6.25
627,"Hey vieux jchui passé dans ton ex-quartier, ca mfait tout triste! Jespère que tout se passe bien pour toi. Gros bisous.",5.0,3.6666666666666665,11.0,3.1666666666666665,7.888888888888889,8.0,24.0,3.0,27.0,"Hey vieux je suis passé dans ton ex-quartier, ca m'a fait tout triste ! J'espère que tout se passe bien pour toi. Gros bisous.",5.0,3.6666666666666665,15.0,2.9,7.690000000000001,10.0,42.666666666666664,3.0,33.0,"Hey vieux je suis passé dans ton ex-quartier, ça me fait tout triste ! J'espère que tout se passe bien pour toi. Gros bisous.",5.0,3.6666666666666665,13.0,3.0357142857142856,9.391581632653061,9.333333333333334,32.888888888888886,3.0,31.0,4.266666666666667
628,"Un petit coucou de retour! Jespère que vous etes en forme. Jespère vous voir bientot, je vous appelle! Plein de bisous.",4.0,3.5,8.0,2.409090909090909,3.1508264462809916,5.5,3.25,4.0,26.0,"Un petit coucou de retour ! J'espère que vous êtes en forme. J'espère vous voir bientôt, je vous appelle ! Plein de bisous.",4.0,3.25,8.0,2.3461538461538463,3.3801775147928987,6.5,7.25,4.0,30.0,"Un petit coucou de retour ! J'espère que vous êtes en forme. J'espère vous voir bientôt, je vous appelle ! Plein de bisous.",4.0,3.25,8.0,2.3461538461538463,3.3801775147928987,6.5,7.25,4.0,30.0,0.06293706293706292
629,"Hey bijour! Alors ca y est, cest signé? Tout est good! Punaiz cest lhorreur chez moi, je lutte désespérément contre des tonnes de bestioles!!",4.0,2.75,8.0,2.5925925925925926,3.6488340192043895,6.75,26.1875,4.0,31.0,"Hey bonjour ! Alors ça y est, c'est signé ? Tout est good ! Punaise c'est l'horreur chez moi, je lutte désespérémment contre des tonnes de bestioles !!",5.0,3.0,8.0,2.757575757575758,3.395775941230487,8.25,45.6875,4.0,37.0,"Hey bonjour ! Alors ça y est, c'est signé ? Tout est good ! Punaise c'est l'horreur chez moi, je lutte désespérément contre des tonnes de bestioles !!",6.0,3.25,11.0,2.9393939393939394,5.269054178145087,8.25,45.6875,4.0,37.0,5.346801346801347
630,"Coucou mamour, désolée je sors juste de la ligue. Dis si tas pas a le retaper tu pourras menvoyer ton emploi du temps stp? Bisous ma loutre!",6.0,4.333333333333333,15.0,2.9285714285714284,8.78061224489796,9.333333333333334,24.222222222222225,3.0,31.0,"Coucou mamour, désolée je sors juste de la ligue. Dis si tu as pas à le retaper tu pourras m'envoyer ton emploi du temps S.T.P ? Bisous ma loutre !",7.0,4.666666666666667,22.0,2.8285714285714287,13.68489795918367,11.666666666666666,61.55555555555555,3.0,38.0,"Coucou Mamour, désolée je sors juste de la ligue. Dis si tu as pas à le retaper tu pourras m'envoyer ton emploi du temps s'il te plaît ? Bisous ma loutre !",7.0,4.666666666666667,22.0,2.942857142857143,14.053877551020408,11.666666666666666,61.55555555555555,3.0,38.0,8.114285714285714
631,"Coucou ma belle, tu viens a lathlé ce soir? Bisous.",4.0,3.0,5.0,2.3636363636363638,2.4132231404958677,5.5,20.25,2.0,13.0,"Coucou ma belle, tu viens à l'athlétisme ce soir ? Bisous.",4.0,3.0,7.0,2.8461538461538463,3.9763313609467454,6.5,30.25,2.0,15.0,"Coucou ma belle, tu viens à l'athlétisme ce soir ? Bisous.",4.0,3.0,7.0,2.8461538461538463,3.9763313609467454,6.5,30.25,2.0,15.0,2.4825174825174825
632,Je suis dans la salle voisine!,3.0,3.0,5.0,2.1666666666666665,2.138888888888889,6.0,0.0,1.0,7.0,Je suis dans la salle voisine !,3.0,3.0,5.0,2.1666666666666665,2.138888888888889,6.0,0.0,1.0,7.0,Je suis dans la salle voisine !,3.0,3.0,5.0,2.1666666666666665,2.138888888888889,6.0,0.0,1.0,7.0,0.0
633,Ok ma biche bon courage. Gros bisous.,3.0,2.5,5.0,2.142857142857143,2.4081632653061225,3.5,2.25,2.0,9.0,OK ma biche bon courage. Gros bisous.,4.0,3.0,5.0,2.142857142857143,2.4081632653061225,3.5,2.25,2.0,9.0,O.K. ma biche bon courage. Gros bisous.,3.0,2.6666666666666665,3.0,1.6666666666666667,0.6666666666666666,3.0,0.6666666666666666,3.0,12.0,4.476190476190476
634,Jvais en ville stu veux Sophie!,4.0,4.0,6.0,2.1666666666666665,3.1388888888888893,6.0,0.0,1.0,7.0,Je vais en ville si tu veux Sophie !,4.0,4.0,7.0,2.875,4.859375,8.0,0.0,1.0,9.0,Je vais en ville si tu veux Sophie !,4.0,4.0,7.0,2.875,4.859375,8.0,0.0,1.0,9.0,1.7083333333333335
635,Jarrive,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,J'arrive,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,J'arrive,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,4.5
636,Ok mec,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,OK mec,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,O.K. mec,3.0,2.0,3.0,2.0,0.6666666666666666,1.5,2.25,2.0,5.0,5.0
637,Coucou! Jai pas cours je suis a la maison. Y a ma cousine qui fini a la meme heure que toi et qui vient manger un bout a la maison: si ca te dis...,7.0,4.666666666666667,11.0,2.5945945945945947,5.538349159970781,12.333333333333334,130.88888888888889,3.0,40.0,Coucou ! J'ai pas cours je suis à la maison. Il y a ma cousine qui finit à la même heure que toi et qui vient manger un bout à la maison : si ça te dit...,7.0,4.333333333333333,11.0,2.575,5.244375000000001,13.333333333333334,136.2222222222222,3.0,43.0,Coucou ! J'ai pas cours je suis à la maison. Il y a ma cousine qui fini à la même heure que toi et qui vient manger un bout a la maison: si ça te dit...,7.0,4.333333333333333,11.0,2.575,5.244375000000001,13.333333333333334,136.2222222222222,3.0,43.0,0.01959459459459456
638,"Cest mon tours, je sors dans environ 15 min! Merci a tout de suite.",5.0,4.5,8.0,2.466666666666667,3.715555555555556,7.5,6.25,2.0,17.0,"C'est mon tour, je sors dans environ 15 minutes ! Merci à tout de suite.",5.0,4.0,8.0,2.823529411764706,3.204152249134948,8.5,12.25,2.0,19.0,"C'est mon tour, je sors dans environ 15 minutes ! Merci à tout de suite.",5.0,4.0,8.0,2.823529411764706,3.204152249134948,8.5,12.25,2.0,19.0,0.3568627450980393
639,"Ok call me si tas un blem! Alors cest le tram direction odysseum, tu descends a ""place albert 1er"". Textotes moi quand tu décolle de ""st eloi"" (cest larret de la fac : il faut descendre lallée avec des palmiers et tu y es)",6.0,5.0,28.0,3.4,21.44,16.666666666666668,74.8888888888889,3.0,53.0,"OK call me si tu as un problème ! Alors c'est le tramway direction Odysseum, tu descends à ""place Albert 1er"". Textote-moi quand tu décolles de ""Saint-Éloi"" (c'est l'arrêt de la faculté : il faut descendre l'allée avec des palmiers et tu y es)",8.0,5.666666666666667,36.0,3.5081967213114753,24.61058855146466,20.333333333333332,136.22222222222223,3.0,64.0,"O.K. call me si tu as un problème ! Alors c'est le tram direction Odysseum, tu descends à ""place Albert 1er"". Textotes-moi quand tu décolles de ""Saint Eloi"" (c'est l'arrêt de la fac : il faut descendre l'allée avec des palmiers et tu y es)",7.0,4.75,35.0,3.5161290322580645,23.669094693028097,15.5,152.75,4.0,66.0,11.116129032258065
640,Tu sais ou es le tram proche de la fac? Sinon je viens te chercher! Si pates-quelque chose te convient cest pas la peine !,5.0,4.333333333333333,10.0,2.8846153846153846,6.640532544378699,8.666666666666666,6.888888888888888,3.0,29.0,Tu sais où est le tramway proche de la faculté ? Sinon je viens te chercher ! Si pâtes-quelque chose te convient c'est pas la peine !,5.0,4.0,12.0,3.0714285714285716,8.78061224489796,9.333333333333334,10.888888888888888,3.0,31.0,Tu sais où es le tram proche de la fac ? Sinon je viens te chercher ! Si pâtes-quelque-chose te convient c'est pas la peine !,5.0,4.333333333333333,13.0,3.103448275862069,9.885850178359094,9.666666666666666,13.555555555555555,3.0,32.0,3.2188328912466844
641,Ma poule si tu veux toujours manger un bout a la maison jy serais!,6.0,6.0,12.0,2.5,8.107142857142858,14.0,0.0,1.0,15.0,Ma poule si tu veux toujours manger un bout à la maison j'y serai !,7.0,7.0,14.0,2.5,9.875,16.0,0.0,1.0,17.0,Ma poule si tu veux toujours manger un bout à la maison j'y serai !,7.0,7.0,14.0,2.5,9.875,16.0,0.0,1.0,17.0,3.0
642,"Oui je serais dans le coin, on se verra jespère!",3.0,3.0,9.0,2.909090909090909,6.446280991735537,11.0,0.0,1.0,12.0,"Oui je serai dans le coin, on se verra j'espère !",4.0,4.0,11.0,3.0,7.6923076923076925,13.0,0.0,1.0,14.0,"Oui je serai dans le coin, on se verra j'espère !",4.0,4.0,11.0,3.0,7.6923076923076925,13.0,0.0,1.0,14.0,3.090909090909091
643,"Coucou ma belle, ca va un peu crevée mais tout va bien. Dur dur le retour mais bon... Et toi comment va? Gros bisous.",4.0,3.0,8.0,2.074074074074074,2.3648834019204394,6.75,17.6875,4.0,31.0,"Coucou ma belle, ça va un peu crevée mais tout va bien. Dur dur le retour mais bon... Et toi comment va ? Gros bisous.",4.0,3.0,8.0,2.074074074074074,2.3648834019204394,6.75,17.6875,4.0,31.0,"Coucou ma belle, ça va un peu crevée mais tout va bien. Dur dur le retour mais bon... Et toi comment va ? Gros bisous.",4.0,3.0,8.0,2.074074074074074,2.3648834019204394,6.75,17.6875,4.0,31.0,0.0
644,"Coucou ma belle, tes a la fac?",4.0,4.0,4.0,2.5,1.25,8.0,0.0,1.0,9.0,"Coucou ma belle, tu es à la faculté ?",4.0,4.0,5.0,2.4444444444444446,1.8024691358024691,9.0,0.0,1.0,10.0,"Coucou ma belle, tu es à la fac?",4.0,4.0,5.0,2.4444444444444446,1.8024691358024691,9.0,0.0,1.0,10.0,1.0555555555555554
645,"Hey mamour, je te rejoins vers 11h45 a lentrée de la fac et on graille ensemble ca te va? Bisous.",4.0,3.0,15.0,3.0476190476190474,11.473922902494333,10.5,90.25,2.0,23.0,"Hey mon amour, je te rejoins vers 11h45 à l'entrée de la fac et on graille ensemble ça te va ? Bisous.",4.0,3.0,17.0,3.2083333333333335,14.248263888888888,12.0,121.0,2.0,26.0,"Hey Mamour, je te rejoins vers 11h45 à l'entrée de la fac et on graille ensemble ça te va ? Bisous.",4.0,3.0,17.0,3.260869565217391,14.453686200378076,11.5,110.25,2.0,25.0,2.2132505175983437
646,Roh cest chou :) ok je tappel d'main. Gros bisous et bonne nuit mamour!,4.0,3.5,9.0,2.6470588235294117,4.110726643598617,8.5,6.25,2.0,19.0,Roh c'est chou :) OK je t'appelle demain. Gros bisous et bonne nuit mon amour !,4.0,4.0,9.0,3.0,4.8,10.0,9.0,2.0,22.0,Roh c'est chou :) O.K. je t'appelle demain. Gros bisous et bonne nuit Mamour !,4.0,3.0,6.0,2.238095238095238,1.8956916099773242,7.0,4.666666666666667,3.0,24.0,4.761904761904762
647,"Jarrive juste. Je tappel dmain, tas cours? Gros bisous, je taime.",4.0,3.0,5.0,2.0,1.6923076923076923,4.333333333333333,2.888888888888889,3.0,16.0,"J'arrive juste. Je t'appelle demain, tu as cours ? Gros bisous, je t'aime.",3.0,2.6666666666666665,6.0,2.05,2.0475000000000003,6.666666666666667,4.222222222222222,3.0,23.0,"J'arrive juste. Je t'appelle demain, tu as cours? Gros bisous, je t'aime.",3.0,2.6666666666666665,6.0,2.05,2.0475000000000003,6.666666666666667,4.222222222222222,3.0,23.0,2.05
648,Slt bipe quand je peux te tel bsx,4.0,4.0,3.0,1.5714285714285714,0.5306122448979592,7.0,0.0,1.0,8.0,Salut bipe quand je peux te téléphoner bisous,4.0,4.0,3.0,1.8571428571428572,0.6938775510204082,7.0,0.0,1.0,8.0,Salut bipe quand je peux te téléphoner bisous,4.0,4.0,3.0,1.8571428571428572,0.6938775510204082,7.0,0.0,1.0,8.0,0.2857142857142858
649,Merci tu es mignone! Je ss un boulet je ss hs & encore j'oublie tt ..,4.0,3.0,11.0,3.2777777777777777,8.533950617283951,9.0,25.0,2.0,20.0,Merci tu es mignonne ! Je suis un boulet je suis hors-service et encore j'oublie tout ..,4.0,3.0,13.0,3.5,13.15,10.0,36.0,2.0,22.0,Merci tu es mignonne ! Je suis un boulet je suis hors-service et encore j'oublie tout...,5.0,3.5,10.0,2.857142857142857,5.931972789115646,10.5,42.25,2.0,23.0,4.642857142857142
650,"Ma foi ce programme me plait bien! Le truv c que je pars 2min ds l'aveyron, du coup aller à Saint Jean de Védas ce soir c ptetre pas une bonne idée. Tenez moi au jus si vs restez ds les parages, besos!",7.0,5.0,23.0,3.4468085106382977,21.268447261204162,15.666666666666666,80.22222222222221,3.0,50.0,"Ma foi ce programme me plaît bien ! Le truc c'est que je pars demain dans l'Aveyron, du coup aller à Saint Jean de Védas ce soir c'est peut-être pas une bonne idée. Tenez-moi au jus si vous restez dans les parages, bisous !",6.0,4.333333333333333,27.0,3.962962962962963,25.998628257887518,18.0,134.0,3.0,57.0,"Ma foi ce programme me plaît bien ! Le truc c'est que je pars demain dans l'Aveyron, du coup aller à Saint Jean de Védas ce soir c'est peut être pas une bonne idée. Tenez-moi au jus si vous restez dans les parages, besos !",6.0,4.333333333333333,26.0,3.830188679245283,24.744749021003912,17.666666666666668,123.55555555555556,3.0,56.0,5.516154452324665
651,On retire des sous et on arrive ;),3.0,3.0,5.0,1.875,1.609375,8.0,0.0,1.0,9.0,On retire des sous et on arrive ;),3.0,3.0,5.0,1.875,1.609375,8.0,0.0,1.0,9.0,On retire des sous et on arrive ;),3.0,3.0,5.0,1.875,1.609375,8.0,0.0,1.0,9.0,0.0
652,Moi oui mais Vu mon état je pense qu'il était moins heureux que moi ! Il a reçu de nouveaux bisous pour choper la cocholie!,4.0,4.0,9.0,3.1538461538461537,5.591715976331362,13.0,9.0,2.0,28.0,Moi oui mais vu mon état je pense qu'il était moins heureux que moi ! Il a reçu de nouveaux bisous pour choper la cocholie !,4.0,4.0,9.0,3.1538461538461537,5.591715976331362,13.0,9.0,2.0,28.0,Moi oui mais vu mon état je pense qu'il était moins heureux que moi ! Il a reçu de nouveaux bisous pour choper la cocholie !,4.0,4.0,9.0,3.1538461538461537,5.591715976331362,13.0,9.0,2.0,28.0,0.0
653,"Coucou bichette, désolée je viens de voir ton appel!",4.0,4.0,5.0,2.2,2.3600000000000003,10.0,0.0,1.0,11.0,"Coucou bichette, désolée je viens de voir ton appel !",4.0,4.0,5.0,2.2,2.3600000000000003,10.0,0.0,1.0,11.0,"Coucou bichette, désolée je viens de voir ton appel !",4.0,4.0,5.0,2.2,2.3600000000000003,10.0,0.0,1.0,11.0,0.0
654,"D'accord, c'est cool de quoi?",3.0,3.0,7.0,2.5,2.85,10.0,0.0,1.0,11.0,"D'accord, c'est cool de quoi ?",3.0,3.0,7.0,2.5,2.85,10.0,0.0,1.0,11.0,"D'accord, c'est cool de quoi ?",3.0,3.0,7.0,2.5,2.85,10.0,0.0,1.0,11.0,0.0
655,Lol d'ac. Pas loin de st jean? Je disais donc que j'avais pris mon billet..tu t'en fissssses !,5.0,3.6666666666666665,16.0,3.3461538461538463,10.303254437869821,8.666666666666666,34.88888888888889,3.0,29.0,Lol d'accord. Pas loin de Saint Jean ? Je disais donc que j'avais pris mon billet.. tu t'en fiches !,4.0,3.25,10.0,2.44,4.2463999999999995,6.25,7.6875,4.0,29.0,Lol d'accord. Pas loin de Saint Jean ? Je disais donc que j'avais pris mon billet... tu t'en fiches !,5.0,3.5,6.0,2.0,1.8461538461538463,6.5,10.25,4.0,30.0,13.346153846153847
656,Oui ça va et toi ? Love,3.0,2.0,3.0,1.8,0.56,2.5,6.25,2.0,7.0,Oui ça va et toi ? Love,3.0,2.0,3.0,1.8,0.56,2.5,6.25,2.0,7.0,Oui ça va et toi ? Love,3.0,2.0,3.0,1.8,0.56,2.5,6.25,2.0,7.0,0.0
657,Ahh c'est bon sa :) tu vas bien ?,3.0,3.0,7.0,2.727272727272727,3.4710743801652897,11.0,0.0,1.0,12.0,Ah c'est bon ça :) tu vas bien ?,3.0,3.0,7.0,2.727272727272727,3.4710743801652897,11.0,0.0,1.0,12.0,Ah c'est bon ça :) tu vas bien ?,3.0,3.0,7.0,2.727272727272727,3.4710743801652897,11.0,0.0,1.0,12.0,0.0
658,Quest ce que t'a bouffé ?,4.0,4.0,7.0,3.2857142857142856,4.204081632653061,7.0,0.0,1.0,8.0,Qu'est ce que t'as bouffé ?,4.0,4.0,9.0,3.4444444444444446,5.135802469135802,9.0,0.0,1.0,10.0,Qu'est-ce que t'as bouffé ?,3.0,3.0,10.0,3.9,8.889999999999999,10.0,0.0,1.0,11.0,4.614285714285714
659,A je l'ai vu ! Avec les flics pourri la ?,2.0,2.0,5.0,2.272727272727273,1.652892561983471,5.5,0.25,2.0,13.0,Ah je l'ai vu ! Avec les flics pourris là ?,3.0,2.5,5.0,2.1818181818181817,1.7851239669421484,5.5,0.25,2.0,13.0,Ah je l'ai vu ! Avec les flics pourris là ?,3.0,2.5,5.0,2.1818181818181817,1.7851239669421484,5.5,0.25,2.0,13.0,1.0909090909090913
